,Date,User,Tweet,,,,,
8661,2011-06-25 15:04:12+00:00,JESUSGIRLJUL,RT @onthegroundjm: Confirmed: 600 calories a day could lead to reverse of Type 2 Diabetes (WebMD) http://fb.me/14Ad8bMDb,,,,,
8662,2011-06-25 15:03:16+00:00,Diet211,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/jzCdHL",,,,,
8663,2011-06-25 15:03:10+00:00,atra_intelexis,"Check it out, this really works I have lowered my blood sugar to under 100-How to Reverse Diabetes Naturally http://ow.ly/5qeqr",,,,,
8664,2011-06-25 15:03:09+00:00,Anerd4rent,"Check it out, this really works I have lowered my blood sugar to under 100-How to Reverse Diabetes Naturally http://ow.ly/5qeon",,,,,
8665,2011-06-25 15:02:15+00:00,edietws,"New post: Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes - RedOrbit http://cli.gs/xOZHS",,,,,
8666,2011-06-25 15:01:35+00:00,Diet_News_Alert,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/m5EJvW #diet #weightloss",,,,,
8667,2011-06-25 14:59:10+00:00,nutrition_fit,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/lO8TFB",,,,,
8668,2011-06-25 14:59:10+00:00,nutrition_fit,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/lO8TFB",,,,,
8669,2011-06-25 14:56:56+00:00,selfmadeC,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes - Health News - redOrbit http://t.co/JWdojQx",,,,,
8670,2011-06-25 14:55:50+00:00,AngieHarington,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/lGN8jD",,,,,
8671,2011-06-25 14:54:50+00:00,artlovertoo,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/jwSrds",,,,,
8672,2011-06-25 14:54:38+00:00,selfmadeC,Very Low-Calorie Diet May Reverse Diabetes http://t.co/lOD6AA5,,,,,
8673,2011-06-25 14:49:30+00:00,jobsinonline,â€œHow To REVERSE DIABETES NOW!â€ â€“ Your Diabetes Cure http://goo.gl/fb/WOzAD,,,,,
8674,2011-06-25 14:48:52+00:00,Springsie,You can reverse type 2 diabetes by eating 600 calories a day for two months...I think I would prefer to be shot,,,,,
8675,2011-06-25 14:47:18+00:00,lose9,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/kukYaH",,,,,
8676,2011-06-25 14:46:56+00:00,Scupa_,RT @onthegroundjm: Confirmed: 600 calories a day could lead to reverse of Type 2 Diabetes (WebMD) http://fb.me/14Ad8bMDb,,,,,
8677,2011-06-25 14:45:48+00:00,DanaTight,"Very Low-Calorie Diet May Reverse Diabetes: By Charlene Laino June 24, 2011 (San Diego) -- A very low-calorie di... http://bit.ly/mFbAyw",,,,,
8678,2011-06-25 14:43:50+00:00,sisel4u,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/kIh1fL",,,,,
8679,2011-06-25 14:43:45+00:00,onthegroundjm,Confirmed: 600 calories a day could lead to reverse of Type 2 Diabetes (WebMD) http://fb.me/14Ad8bMDb,,,,,
8680,2011-06-25 14:41:58+00:00,getinshapetips,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/j64E8q",,,,,
8681,2011-06-25 14:35:57+00:00,skinnydawn,"Get Fit! Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/mh3T1b #diet #health #weigh",,,,,
8682,2011-06-25 14:34:43+00:00,ChristyMcMichel,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Friday reveals that peopl...",,,,,
8683,2011-06-25 14:32:53+00:00,ralphdalton,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/ksoTOM",,,,,
8684,2011-06-25 14:32:53+00:00,dietingagainugh,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/kcvGDf",,,,,
8685,2011-06-25 14:32:51+00:00,ttweetzz,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes  http://bit.ly/3IjX9l",,,,,
8686,2011-06-25 14:32:50+00:00,kae_lee,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/j4VXej",,,,,
8687,2011-06-25 14:32:50+00:00,tankovic,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/mqvWeh",,,,,
8688,2011-06-25 14:32:49+00:00,thesosexygirl,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/iU97FJ",,,,,
8689,2011-06-25 14:32:34+00:00,AdrianKearn,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/jFwVlG",,,,,
8690,2011-06-25 14:32:34+00:00,PaigeLDavis,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/iyFaMS",,,,,
8691,2011-06-25 14:32:33+00:00,Qaliana,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/kSpFS0",,,,,
8692,2011-06-25 14:32:33+00:00,alterhealth,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/mMge2W",,,,,
8693,2011-06-25 14:32:32+00:00,JohnNavi,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/jPbIn6",,,,,
8694,2011-06-25 14:32:32+00:00,beckharris2010,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/j5nJsm",,,,,
8695,2011-06-25 14:32:32+00:00,pamlogan2010,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/j5nJsm",,,,,
8696,2011-06-25 14:32:31+00:00,excelfatloss,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/iwuZ3I",,,,,
8697,2011-06-25 14:32:12+00:00,leeshasdiet,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/kQ9ONl",,,,,
8698,2011-06-25 14:32:10+00:00,bertha_bookman,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/lIu8tU",,,,,
8699,2011-06-25 14:32:09+00:00,AffiliateDesire,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/jxAzLF",,,,,
8700,2011-06-25 14:32:09+00:00,shllc,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/k17iMZ",,,,,
8701,2011-06-25 14:32:09+00:00,NicoleCummings1,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/jN0Qhm",,,,,
8702,2011-06-25 14:32:09+00:00,NicoleCummings1,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/jN0Qhm",,,,,
8703,2011-06-25 14:25:22+00:00,Hailey_Rowe,"How fun is this little video! http://ow.ly/5nnq5. &lt;- Shakeology has helped people stop smoking, get off medications, reverse diabetes,...",,,,,
8704,2011-06-25 14:22:59+00:00,AnnaJones26,"Very Low-Calorie Diet May Reverse Diabetes: By Charlene Laino June 24, 2011 (San Diego) -- A very low-calorie di... http://bit.ly/iClPXr",,,,,
8705,2011-06-25 14:15:43+00:00,iklynnekelley6,"Very Low-Calorie Diet May Reverse Diabetes: By Charlene Laino June 24, 2011 (San Diego) -- A very low-calorie di... http://bit.ly/ldakBM",,,,,
8706,2011-06-25 14:15:43+00:00,iklynnekelley6,"Very Low-Calorie Diet May Reverse Diabetes: By Charlene Laino June 24, 2011 (San Diego) -- A very low-calorie di... http://bit.ly/ldakBM",,,,,
8707,2011-06-25 14:15:35+00:00,kathipeters,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/j3bp9f,,,,,
8708,2011-06-25 14:15:35+00:00,4fill,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/j8sHz4,,,,,
8709,2011-06-25 14:15:34+00:00,prasadagirl,Reading: 5 Steps To Reverse Type 2 Diabetes and Insulin Resistance http://t.co/ZToR0y6,,,,,
8710,2011-06-25 14:15:31+00:00,difflam,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/ju26oB,,,,,
8711,2011-06-25 14:10:02+00:00,NutriFit_Health,Very Low-Calorie Diet May Reverse Diabetes- http://GlobalElites.net/ - Life Alumni Career Improvements Social Platform http://fb.me/wtXoxmHu,,,,,
8712,2011-06-25 14:09:50+00:00,GeNPublicHealth,Very Low-Calorie Diet May Reverse Diabetes- http://GlobalElites.net/ - Life Alumni Career Improvements Social Platform http://fb.me/OTt51Yhl,,,,,
8713,2011-06-25 14:09:37+00:00,GeN_Med_Alumni,Very Low-Calorie Diet May Reverse Diabetes- http://GlobalElites.net/ - Life Alumni Career Improvements Social... http://fb.me/118kx8SAK,,,,,
8714,2011-06-25 14:09:24+00:00,Daily_News_Feed,Very Low-Calorie Diet May Reverse Diabetes- http://GlobalElites.net/ - Life Alumni Career Improvements Social... http://fb.me/12SUbtpr6,,,,,
8715,2011-06-25 14:08:46+00:00,LosewieghtToday,Death to Diabetes â€” Reverse Your Type 2 Diabetes in 10 Steps! http://dlvr.it/XnCyn,,,,,
8716,2011-06-25 14:08:23+00:00,rams_stan,"Diabetes News Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: New hope for type 2 diabetes sufferers?...  http://bit.ly/itIij0",,,,,
8717,2011-06-25 14:07:19+00:00,cheranae,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Meanwhile, a separate British study published on Frid... http://bit.ly/lkrq7y",,,,,
8718,2011-06-25 14:06:41+00:00,rams_stan,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: New hope for type 2 diabetes sufferers? A new review ... http://bit.ly/kVi0xs",,,,,
8719,2011-06-25 14:04:26+00:00,drmikemagee,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/k5bN32,,,,,
8720,2011-06-25 13:58:48+00:00,dorecchio,"Wow: A study suggests an extremely low-calorie, low-carb diet can reverse type 2 diabetes: http://t.co/giGeRnv",,,,,
8721,2011-06-25 13:54:50+00:00,pacepharmacy,Low-cost vaccine could reverse juvenile diabetes http://t.co/CRgZ1k4 --&gt, Headlines like these can be very misleading...so read the article,,,,
8722,2011-06-25 13:50:04+00:00,CaringPeopleInc,RT @gohealthdotcom: Those newly diagnosed with diabetes can reverse disease with strict diet http://bit.ly/jrwzmQ #diabetes #nutrition,,,,,
8723,2011-06-25 13:49:46+00:00,hodstingupie,Very Low-Calorie Diet May Reverse Diabetes http://t.co/5IPWJt9,,,,,
8724,2011-06-25 13:48:25+00:00,SciAnswers_HS,"An Ultra-Low-Calorie, Low-Carb Diet is Sufficient to Reverse Type 2 Diabetes ... - Popular Science http://bit.ly/mslhb0 #health",,,,,
8725,2011-06-25 13:44:38+00:00,kristydonald,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: A new review of previous studies on bariatric surgery... http://bit.ly/jYIdN6",,,,,
8726,2011-06-25 13:44:13+00:00,greendieth,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: ... cured of the disease, and 80 percent could stop t... http://bit.ly/lA6TA9",,,,,
8727,2011-06-25 13:44:11+00:00,litopchoice1,"Very Low-Calorie Diet May Reverse Diabetes: By Charlene Laino June 24, 2011 (San Diego) -- A very low-calorie di... http://bit.ly/lshEwG",,,,,
8728,2011-06-25 13:44:05+00:00,HCR_Now,"Very Low-Calorie Diet May Reverse Diabetes: By Charlene Laino June 24, 2011 (San Diego) -- A very low-calorie di... http://bit.ly/kcqMK9",,,,,
8729,2011-06-25 13:41:44+00:00,ObesityLady,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/jXHPeq,,,,,
8730,2011-06-25 13:37:23+00:00,AngiefromVegas,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: A new review of previous studies on bariatric surgery... http://bit.ly/kh5BZg",,,,,
8731,2011-06-25 13:37:23+00:00,AngiefromVegas,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: A new review of previous studies on bariatric surgery... http://bit.ly/kh5BZg",,,,,
8732,2011-06-25 13:36:40+00:00,chou3a,Very Low-Calorie Diet May Reverse Diabetes - WebMD http://t.co/3nB4DCR,,,,,
8733,2011-06-25 13:36:29+00:00,KJjournalist,Can type 2 diabetes be reversed by diet?: A UK research study has shown an extreme low calorie diet can reverse ... http://bit.ly/kS4XRX,,,,,
8734,2011-06-25 13:33:20+00:00,HowToLiveYoung,The word is out: A very low calorie diet may reverse diabetes http://vfl.me/jP3HNs,,,,,
8735,2011-06-25 13:31:28+00:00,ameasa2010,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: A new review of previous studies on bariatric surgery... http://bit.ly/m8AMzT",,,,,
8736,2011-06-25 13:27:31+00:00,kshimm72,Very Low-Calorie Diet May Reverse Diabetes http://t.co/xBYCSnR,,,,,
8737,2011-06-25 13:25:33+00:00,essenseoflife,New LInk (#Diabetes): Very Low-Calorie Diet May Reverse Diabetes http://t.co/3KCbE2l via @essenseoflife,,,,,
8738,2011-06-25 13:22:48+00:00,ArdysslifeD,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/llwOwG,,,,,
8739,2011-06-25 13:22:37+00:00,gresnewshealth,Very Low-Calorie Diet May Reverse Diabetes http://greshealthnews.com/ch/TopStories/id/335173,,,,,
8740,2011-06-25 13:21:06+00:00,fast_fat_loss4u,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes http://bit.ly/lTshYM",,,,,
8741,2011-06-25 13:20:30+00:00,SunshineGirl787,"Very Low-Calorie Diet May Reverse Diabetes: By Charlene Laino June 24, 2011 (San Diego) -- A very low-calorie di... http://bit.ly/kltbqg",,,,,
8742,2011-06-25 13:20:26+00:00,netliferesource,"Very Low-Calorie Diet May Reverse Diabetes: By Charlene Laino June 24, 2011 (San Diego) -- A very low-calorie di... http://bit.ly/jNhokq",,,,,
8743,2011-06-25 13:20:08+00:00,lisawoodly,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: A new review of previous studies on bariatric surgery and its metabolic ef...",,,,,
8744,2011-06-25 13:18:15+00:00,davidcloyed,Very Low-Calorie Diet May Reverse Diabetes http://t.co/yLwTzK3,,,,,
8745,2011-06-25 13:16:44+00:00,surrells0118,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Each study tracked the patients for at least one year... http://bit.ly/lPsPEi",,,,,
8746,2011-06-25 13:14:03+00:00,lose9,"Very Low-Calorie Diet May Reverse Diabetes: By Charlene Laino June 24, 2011 (San Diego) -- A very low-calorie di... http://bit.ly/mnD6d0",,,,,
8747,2011-06-25 13:13:19+00:00,FitAsYouWannaBe,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Each study tracked the patients for at least one year... http://bit.ly/kDVgcx",,,,,
8748,2011-06-25 13:12:59+00:00,weightloss986,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/mFf5u7,,,,,
8749,2011-06-25 13:12:58+00:00,_gluten_free,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/lnnLGj,,,,,
8750,2011-06-25 13:12:44+00:00,GetFit101,"Very Low-Calorie Diet May Reverse Diabetes: By Charlene Laino June 24, 2011 (San Diego) -- A very low-calorie di... http://bit.ly/iubFVp",,,,,
8751,2011-06-25 13:12:44+00:00,HealthFacts101,"Very Low-Calorie Diet May Reverse Diabetes: By Charlene Laino June 24, 2011 (San Diego) -- A very low-calorie di... http://bit.ly/iubFVp",,,,,
8752,2011-06-25 13:12:43+00:00,my_dietsolution,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/mkCOBl,,,,,
8753,2011-06-25 13:12:43+00:00,zonedietmenus,http://www.psgdx.com Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/lZ9e1q,,,,,
8754,2011-06-25 13:11:29+00:00,banishfat4ever,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Each study tracked the patients for at least one year... http://bit.ly/itQcvl",,,,,
8755,2011-06-25 13:08:22+00:00,queenboon,The Diet | Very Low-Calorie Diet May Reverse Diabetes http://dlvr.it/XmyD1,,,,,
8756,2011-06-25 13:08:22+00:00,jumplu,The Diet | Very Low-Calorie Diet May Reverse Diabetes http://dlvr.it/XmyNj,,,,,
8757,2011-06-25 13:08:22+00:00,landywood,The Diet | Very Low-Calorie Diet May Reverse Diabetes http://dlvr.it/XmyD3,,,,,
8758,2011-06-25 13:08:22+00:00,jessiecawoody,The Diet | Very Low-Calorie Diet May Reverse Diabetes http://dlvr.it/XmyCg,,,,,
8759,2011-06-25 13:07:15+00:00,Afsdietnfitness,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/jp92Zl,,,,,
8760,2011-06-25 13:07:15+00:00,afshanhealthyli,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/jp92Zl,,,,,
8761,2011-06-25 13:07:15+00:00,dietnfitnessbot,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/lL9qlr,,,,,
8762,2011-06-25 13:07:15+00:00,afshansdiet,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/lL9qlr,,,,,
8763,2011-06-25 13:07:14+00:00,afshanfitnestip,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/lL9qlr,,,,,
8764,2011-06-25 13:07:14+00:00,afshanhealthcar,Very Low-Calorie Diet May Reverse Diabetes http://bit.ly/lL9qlr,,,,,
8765,2011-06-25 13:05:53+00:00,Charlotte_3285,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Each study tracked the patients for at least one year... http://bit.ly/m7m5v2",,,,,
8766,2011-06-25 13:05:53+00:00,Charlotte_3285,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Each study tracked the patients for at least one year... http://bit.ly/m7m5v2",,,,,
8767,2011-06-25 13:03:22+00:00,susandavis23,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: It's astonishing really that a diet â€“ hard as it was ... http://bit.ly/kEmadC",,,,,
8768,2011-06-25 13:03:22+00:00,megankirsch29,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: It's astonishing really that a diet â€“ hard as it was ... http://bit.ly/kEmadC",,,,,
8769,2011-06-25 13:03:22+00:00,chloeadkins25,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: It's astonishing really that a diet â€“ hard as it was ... http://bit.ly/kEmadC",,,,,
8770,2011-06-25 13:03:22+00:00,jennymartin28,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: It's astonishing really that a diet â€“ hard as it was ... http://bit.ly/kEmadC",,,,,
8771,2011-06-25 13:03:22+00:00,megancarter32,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: It's astonishing really that a diet â€“ hard as it was ... http://bit.ly/kEmadC",,,,,
8772,2011-06-25 13:03:22+00:00,destinyj23,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: It's astonishing really that a diet â€“ hard as it was ... http://bit.ly/kEmadC",,,,,
8773,2011-06-25 13:03:21+00:00,haileyrenee06,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: It's astonishing really that a diet â€“ hard as it was ... http://bit.ly/kEmadC",,,,,
8774,2011-06-25 13:03:21+00:00,sherryscott365,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: It's astonishing really that a diet â€“ hard as it was ... http://bit.ly/kEmadC",,,,,
8775,2011-06-25 13:03:21+00:00,allisongraham26,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: It's astonishing really that a diet â€“ hard as it was ... http://bit.ly/kEmadC",,,,,
8776,2011-06-25 13:03:21+00:00,jasminem28,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: It's astonishing really that a diet â€“ hard as it was ... http://bit.ly/kEmadC",,,,,
8777,2011-06-25 13:02:56+00:00,ChewOnThisTVSho,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: New hope for type 2 diabetes sufferers? A new review ... http://bit.ly/mRRjds",,,,,
8778,2011-06-25 13:02:56+00:00,2diabetes,"http://goo.gl/v62Z Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: New hope for type 2 diabetes suffe... http://bit.ly/mRRjds",,,,,
8779,2011-06-25 13:01:06+00:00,JordanBos25,"Surgery, Extreme Low-calorie Diet Reverse Type 2 Diabetes: Each study tracked the patients for at least one year... http://bit.ly/k1lWM5",,,,,
8780,2011-06-25 13:00:45+00:00,x_diabetesnews,Very Low-Calorie Diet May Reverse Diabetes #diabetes http://bit.ly/mawDqg,,,,,
8781,2011-06-25 12:59:48+00:00,ChristyMcMichel,"Very Low-Calorie Diet May Reverse Diabetes: By Charlene Laino June 24, 2011 (San Diego) -- A very low-calorie diet of 600 calories a ...",,,,,
8782,2011-06-25 12:57:41+00:00,AudreyPort,Very Low-Calorie Diet May Reverse Diabetes â€“ WebMD: Telegraph.co.uk Very Low-Calorie Diet Ma... http://bit.ly/j7u1rV Breaking news today,,,,,
